familyid,last_name,divorcedparents
422806,Dumini,1
422807,Cecely,0
422808,Rosetti,0
422809,Upcraft,0
422810,Brome,0
422811,De Angelis,1
422812,Menilove,0
422813,Hiorn,0
422814,Skippon,1
422815,Danaher,0
422816,Braden,0
422817,Kerrod,0
422818,Ableson,0
422819,Lipsett,0
422820,Ramstead,0
422821,Ubank,1
422822,Carroll,1
422823,Ghirardi,0
422824,Layne,0
422825,Torrisi,0
422826,Speares,0
422827,Bunclark,1
422828,Gallico,0
422829,Chicco,0
422830,Hafford,0
422831,MacCleod,1
422832,Fearey,0
422833,Piatti,0
422834,Laying,0
422835,Dawe,0
422836,Semkins,0
422837,Brookzie,0
422838,Vickors,0
422839,Caren,0
422840,Ellacombe,0
422841,Barrasse,0
422842,Danihel,0
422843,Vlach,0
422844,Crannis,0
422845,Keays,0
422846,Phifer,1
422847,Figiovanni,0
422848,Pennell,0
422849,Brabham,0
422850,Beaudry,1
422851,Oxley,1
422852,Stainland,0
422853,Schermick,0
422854,Callicott,0
422855,Hasker,0
422856,Piggford,0
422857,Aveson,0
422858,Valentino,0
422859,Amiable,0
422860,Fury,0
422861,Davidsson,0
422862,Garci,1
422863,Jagg,0
422864,Farr,0
422865,Emblen,0
422866,Marney,1
422867,Daviot,0
422868,Kilgrove,0
422869,Kasperski,0
422870,Crunkhorn,1
422871,Castellino,0
422872,O'Loughlin,0
422873,Stiant,1
422874,Shambrooke,0
422875,Iorizzi,0
422876,Lonie,0
422877,Colebourn,0
422878,Cowdray,1
422879,Calliss,0
422880,Inkster,1
422881,Mouse,0
422882,Toffoletto,0
422883,Livezley,0
422884,Stainland,1
422885,Fouldes,0
422886,Relton,1
422887,Gurnee,0
422888,Danes,0
422889,Sherwill,0
422890,Curror,0
422891,Carleton,1
422892,Leatherland,0
422893,Croughan,0
422894,Rate,0
422895,Perassi,0
422896,Maycey,0
422897,Dotterill,0
422898,Keady,0
422899,Crankshaw,0
422900,Dinnis,0
422901,Maskall,1
422902,Phython,0
422903,Hryskiewicz,1
422904,Dowell,0
422905,Jerrolt,0
422906,Flahive,0
422907,Iwanowski,0
422908,Gonnard,0
422909,Spurden,0
422910,Alessandone,0
422911,Wellstood,1
422912,Siggins,0
422913,Bantick,1
422914,Effaunt,0
422915,Vasishchev,0
422916,Elgie,0
422917,Neiland,1
422918,Spellessy,0
422919,Neilson,0
422920,Kaufman,0
422921,Fenich,0
422922,Snary,0
422923,Raittie,1
422924,Pingston,1
422925,Perassi,0
422926,Peetermann,0
422927,Morshead,0
422928,Kowal,1
422929,Dorran,0
422930,McDermott-Row,0
422931,Phettis,0
422932,Danzey,0
422933,Luckhurst,1
422934,Camies,0
422935,Franzke,1
422936,Lockart,0
422937,Carlesi,0
422938,Colin,0
422939,Myrick,0
422940,Staples,1
422941,Allsobrook,0
422942,Iles,0
422943,Whild,0
422944,Roskam,0
422945,Willingam,0
422946,Pountain,1
422947,Piwall,0
422948,Treleaven,0
422949,Barzen,0
422950,Quarmby,0
422951,Akenhead,1
422952,Manifould,0
422953,Shackesby,0
422954,O'Hickey,0
422955,Morewood,1
422956,Southerill,0
422957,Bizley,0
422958,Compston,0
422959,Kindley,0
422960,Orfeur,1
422961,Hamsson,0
422962,Hanscome,0
422963,Michiel,0
422964,Reef,1
422965,Whalebelly,0
422966,Eldrid,0
422967,Iorizzi,0
422968,Pashen,0
422969,Sparshott,0
422970,Antonich,0
422971,Phelp,0
422972,Sante,0
422973,Bruckstein,1
422974,Muddle,0
422975,Glanister,1
422976,Paulin,0
422977,Tuting,0
422978,Haldenby,0
422979,Bradborne,1
422980,Goscomb,0
422981,Mc Comb,0
422982,Radolf,0
422983,Grigg,0
422984,Golde,0
422985,Zorener,0
422986,Erington,0
422987,Beamish,0
422988,Maffini,0
422989,Konerding,0
422990,Grigore,0
422991,Hamblyn,0
422992,Tuther,0
422993,Bere,1
422994,Jennemann,0
422995,Debow,0
422996,Linnit,0
422997,Mayward,0
422998,Gretton,0
422999,Neathway,0
423000,Pride,0
423001,Mably,1
423002,Scruton,1
423003,Gilder,0
423004,Selborne,0
423005,Rathbourne,0
423006,Johncey,0
423007,Callander,0
423008,Orum,0
423009,Creffield,1
423010,Marchelli,0
423011,Sturmey,0
423012,O'Doherty,1
423013,Davidsson,1
423014,Holdin,0
423015,Lepper,0
423016,Ick,0
423017,Pettyfar,0
423018,Yendall,1
423019,Dunham,0
423020,Castagne,0
423021,Hammer,1
423022,Maseres,0
423023,Nutkin,0
423024,Eacott,0
423025,Bernet,0
423026,Duce,0
423027,Sellers,1
423028,Championnet,0
423029,Ponnsett,0
423030,Daintrey,0
423031,Gallichan,0
423032,Schutte,1
423033,Shakesbye,0
423034,Corby,0
423035,Greensitt,1
423036,Chene,0
423037,Emerton,0
423038,Winfred,0
423039,MacNish,0
423040,Ottewill,0
423041,Shoobridge,0
423042,Sirrell,1
423043,Di Biasi,0
423044,Casswell,0
423045,Daviot,0
423046,Guttridge,0
423047,Rae,1
423048,Gabbatiss,1
423049,Balston,1
423050,Gosswell,0
423051,McGiven,0
423052,McKinnon,0
423053,Annwyl,0
423054,Bromhead,1
423055,Camber,1
423056,Hollyland,0
423057,Kirke,0
423058,Elstub,0
423059,Rabson,1
423060,Treverton,0
423061,Libermore,0
423062,Egglestone,0
423063,MacColl,0
423064,Cauley,0
423065,Moulton,0
423066,Sayburn,0
423067,Frow,0
423068,Anney,0
423069,Tonna,1
423070,Canning,0
423071,Costelloe,1
423072,Surgood,1
423073,Bellee,0
423074,Heddon,0
423075,Margrett,0
423076,Union,0
423077,Tolmie,0
423078,Kelle,1
423079,Barroux,1
423080,Adlard,1
423081,Dundendale,0
423082,Filinkov,0
423083,Ockland,0
423084,Zimmerman,0
423085,Tash,0
423086,Glanister,0
423087,Benez,0
423088,Gaydon,0
423089,McConachie,0
423090,Ebi,0
423091,Willard,1
423092,Ryall,1
423093,Simukov,0
423094,Philippeaux,0
423095,Mager,1
423096,Gunthorpe,0
423097,Maytum,1
423098,Aughtie,1
423099,Spering,0
423100,Poe,1
423101,Oury,1
423102,McQuillan,0
423103,Giorgeschi,0
423104,Blindt,0
423105,Donisthorpe,0
423106,Gunny,1
423107,Keel,1
423108,Wharin,1
423109,Freyne,0
423110,Bloss,0
423111,Prantl,0
423112,D'Elia,0
423113,Footitt,0
423114,Weigh,0
423115,Rookeby,0
423116,Hradsky,0
423117,Vescovini,1
423118,Golly,1
423119,Wherry,0
423120,Salzberger,1
423121,Lerwell,1
423122,Petroselli,0
423123,Lavallin,0
423124,Down,0
423125,Noice,0
423126,Chicco,0
423127,McKinn,0
423128,Ummfrey,0
423129,Shawyers,0
423130,Lyman,0
423131,Alessandone,0
423132,Bamfield,0
423133,Mudie,0
423134,Zute,0
423135,Hurdedge,0
423136,Herculson,1
423137,Pharaoh,0
423138,Schulter,0
423139,McDade,0
423140,Baudain,0
423141,Peirone,0
423142,Bawdon,1
423143,Kares,0
423144,Peepall,0
423145,Sedgefield,1
423146,Oosthout de Vree,0
423147,Chapelhow,0
423148,Shilling,0
423149,Havesides,0
423150,Charville,0
423151,Stritton,0
423152,Corro,0
423153,Syms,0
423154,Phinnis,0
423155,Lenden,0
423156,Yuille,1
423157,Trousdell,0
423158,Algie,0
423159,Barstowk,0
423160,Harler,1
423161,Blacksell,0
423162,Spracklin,0
423163,Stokes,0
423164,McGuane,0
423165,Meltetal,0
423166,McCrow,0
423167,Evequot,1
423168,Pemble,0
423169,Kemery,0
423170,Falkner,0
423171,Thorald,0
423172,Djurdjevic,1
423173,Stephens,0
423174,Mapston,0
423175,Larose,0
423176,Walaron,0
423177,Limrick,0
423178,Mullaney,1
423179,De Ambrosis,1
423180,Mattityahou,0
423181,Seemmonds,1
423182,Coston,0
423183,Duignan,1
423184,Vaskov,0
423185,Cabera,1
423186,Honsch,0
423187,Prozillo,0
423188,Giroldo,0
423189,Swadlen,1
423190,Colnet,0
423191,Kivelhan,0
423192,Wellsman,0
423193,Edwinson,0
423194,Watsam,0
423195,Gymblett,0
423196,Butner,1
423197,Marvell,0
423198,Yelland,1
423199,Chadney,0
423200,Jarad,1
423201,Hallut,0
423202,Oxenham,0
423203,Bonin,1
423204,Ghelarducci,0
423205,Jakeman,0
423206,Trill,1
423207,Hendren,1
423208,Childs,1
423209,Rableau,0
423210,Bielfeld,0
423211,Rucklesse,0
423212,Gaddie,1
423213,O'Heaney,0
423214,Frankland,1
423215,Shalloe,0
423216,Burree,0
423217,Hulance,0
423218,Streak,1
423219,Bearn,0
423220,Lampart,0
423221,D'Oyly,0
423222,Seville,1
423223,D'Adda,0
423224,Wasmer,0
423225,Reddel,0
423226,Halloway,0
423227,Molen,0
423228,Bagster,1
423229,McParland,1
423230,Kilbane,1
423231,Alywen,0
423232,Robun,1
423233,Pond,1
423234,Haspineall,0
423235,Britten,0
423236,Sokale,0
423237,Guilloux,1
423238,Felder,0
423239,Fealy,0
423240,Pryde,0
423241,Connick,1
423242,Patek,0
423243,Tapsell,1
423244,Rendall,1
423245,Sweeny,1
423246,Lincoln,0
423247,Ebbing,0
423248,Cuncliffe,1
423249,Tender,0
423250,Francesconi,0
423251,Robbins,0
423252,Cliburn,0
423253,Lichtfoth,0
423254,Grandison,0
423255,Biggerdike,0
423256,Tilliards,0
423257,Van Der Straaten,0
423258,Guyon,0
423259,Danilov,0
423260,Cobden,1
423261,Spurrier,0
423262,Rowbottam,1
423263,Eneas,0
423264,Padwick,0
423265,Mandell,0
423266,Di Biagi,0
423267,Stanners,0
423268,Shivell,1
423269,Hanscome,0
423270,Di Ruggero,0
423271,Bushe,1
423272,Blazy,1
423273,Sollime,0
423274,Nanuccioi,0
423275,Croney,0
423276,Hosten,0
423277,Atyeo,0
423278,Duckit,0
423279,Dies,1
423280,Ioan,1
423281,Alfonsetto,0
423282,Duddle,0
423283,Cockson,1
423284,Suddock,1
423285,Kunrad,0
423286,Redihalgh,0
423287,Beddall,0
423288,Larne,0
423289,Hadeke,1
423290,Wayt,1
423291,Whylie,0
423292,Chrystal,0
423293,Fawdry,0
423294,Crichten,0
423295,Edgeworth,0
423296,Freezer,0
423297,Cattell,0
423298,Ablewhite,0
423299,Ceschi,0
423300,Greystock,1
423301,Rishworth,0
423302,Skipperbottom,0
423303,Larway,0
423304,Gallifont,0
423305,Putson,0
423306,Dalliwater,0
423307,Whetnall,0
423308,Willmett,0
423309,Stanes,1
423310,Brawn,0
423311,St. Pierre,1
423312,Rouby,0
423313,Garbutt,1
423314,Mobberley,0
423315,McCloud,0
423316,Outright,1
423317,Graser,0
423318,Barkhouse,0
423319,Adamovitch,0
423320,Faircloth,0
423321,Taffrey,0
423322,Vice,0
423323,Demongeot,0
423324,Poznanski,1
423325,Butfield,0
423326,Oakhill,0
423327,Kersting,1
423328,Worledge,0
423329,Bastable,1
423330,Macias,0
423331,Spinas,1
423332,Philipps,0
423333,Oaker,0
423334,Minkin,0
423335,Stitle,0
423336,Francois,0
423337,Milkeham,0
423338,Kohnert,0
423339,Jurkowski,0
423340,Kainz,0
423341,Moxom,0
423342,Glasner,0
423343,Spriggen,0
423344,Gilmore,0
423345,Camacke,1
423346,Pettie,0
423347,Summerlie,0
423348,Shone,1
423349,McNab,0
423350,Bantick,0
423351,Tanswell,0
423352,Folli,0
423353,Ridsdale,0
423354,Seeborne,1
423355,Lewcock,0
423356,Cuff,0
423357,Billanie,0
423358,O'Hickey,0
423359,Tomalin,0
423360,Moreby,0
423361,Etoile,0
423362,Carey,1
423363,Berney,0
423364,Besque,0
423365,Duquesnay,0
423366,Sket,0
423367,Hannant,0
423368,Goodall,0
423369,Chavez,0
423370,Lissandre,0
423371,Ambrosi,0
423372,McGilroy,0
423373,Renehan,0
423374,Yesenev,0
423375,Balshaw,0
423376,Graffham,0
423377,Ringwood,0
423378,Josse,0
423379,Gosnall,1
423380,Pountain,0
423381,Gauche,0
423382,Fillis,0
423383,Pimerick,1
423384,Clitsome,0
423385,Fiddymont,1
423386,Berrecloth,1
423387,Asquez,1
423388,Apedaile,0
423389,Fiorentino,0
423390,Beauchamp,0
423391,Le feuvre,1
423392,Simonel,0
423393,Aspinall,0
423394,Cawtheray,0
423395,McCay,1
423396,Russen,0
423397,North,0
423398,Ambrosini,0
423399,Stutely,0
423400,Purdey,1
423401,McIntosh,0
423402,Scanlan,0
423403,Comi,0
423404,McChruiter,1
423405,Gwioneth,0
423406,Edess,0
423407,Evershed,0
423408,Wishart,0
423409,Riddiford,0
423410,Oakly,0
423411,Dagworthy,0
423412,Loughlan,0
423413,Spataro,1
423414,St Angel,0
423415,Haylands,0
423416,Narup,0
423417,Attreed,0
423418,Mc Harg,0
423419,Edess,1
423420,Dodds,0
423421,Rudwell,0
423422,Easterling,1
423423,Dicker,0
423424,Haack,0
423425,Freeburn,0
423426,Benedidick,0
423427,Staniland,0
423428,MacFaell,0
423429,Gosland,0
423430,McCluskey,0
423431,Geibel,0
423432,Ecob,1
423433,Leathard,0
423434,Haylands,0
423435,Iggalden,1
423436,Truckell,1
423437,Cardus,0
423438,Sargison,1
423439,Edgington,0
423440,Riquet,0
423441,Finnimore,0
423442,Seagrove,1
423443,Simkiss,0
423444,Blint,1
423445,Lealle,0
423446,Allderidge,0
423447,Rookeby,1
423448,Thatcher,0
423449,Ferier,0
423450,Burridge,0
423451,Leebetter,1
423452,Stringfellow,0
423453,Inggall,1
423454,Domokos,0
423455,Beckinsall,0
423456,Thys,1
423457,Meletti,0
423458,Ebanks,0
423459,Durbridge,0
423460,Farlambe,1
423461,Lyptrit,0
423462,Santore,1
423463,Moan,0
423464,Gomersall,1
423465,Bowell,0
423466,Alder,0
423467,Swinbourne,1
423468,Glasby,0
423469,Hanley,0
423470,Hyams,0
423471,Vickors,0
423472,Heart,0
423473,Cuttle,0
423474,Inchboard,0
423475,Spinella,1
423476,Botwright,1
423477,Burgyn,0
423478,Beathem,0
423479,McArd,1
423480,Knapton,0
423481,Van Halen,0
423482,Janca,0
423483,Josse,1
423484,O'Doherty,0
423485,Cleare,0
423486,Catterall,0
423487,Gask,0
423488,Reuben,1
423489,Beggio,1
423490,Nissle,1
423491,Codd,0
423492,Benardeau,0
423493,Hargitt,0
423494,Houlson,0
423495,Mixter,0
423496,Cridlin,0
423497,Hundey,1
423498,Schulken,1
423499,Toomer,0
423500,Thonason,1
423501,Duffie,1
423502,Tampling,0
423503,Snelson,0
423504,McKue,0
423505,Corneille,0
423506,Kliemann,0
423507,Aasaf,0
423508,O' Meara,1
423509,Vlasenko,0
423510,Sidden,1
423511,Perico,0
423512,Anscombe,0
423513,Lordon,0
423514,Rosenshine,1
423515,Spikings,1
423516,Hartzenberg,0
423517,Barkhouse,1
423518,Heggadon,0
423519,MacKaile,0
423520,Ackhurst,1
423521,Redgrove,0
423522,Berrecloth,0
423523,Rigts,0
423524,Leyrroyd,0
423525,Ingold,0
423526,Yakushkin,0
423527,Nalder,0
423528,Prosh,1
423529,Jorger,0
423530,Yannikov,0
423531,Gunson,0
423532,Spellworth,0
423533,Cargo,0
423534,Schinetti,1
423535,Wick,0
423536,Crookston,0
423537,Poulsom,0
423538,Gerhts,0
423539,Todman,1
423540,Seally,0
423541,Scathard,0
423542,Bathoe,1
423543,Tidbald,0
423544,Lambe,1
423545,Janku,0
423546,Jennemann,1
423547,Delafont,0
423548,Castagnone,0
423549,Polino,0
423550,Bolens,1
423551,Lewsey,0
423552,Sarney,0
423553,Meltetal,0
423554,Klulicek,0
423555,Pendrid,0
423556,Garrick,0
423557,Mattityahou,0
423558,Aaronsohn,0
423559,Joriot,0
423560,Pavelka,0
423561,Antowski,0
423562,Toller,0
423563,Myton,0
423564,Sabie,1
423565,Verma,0
423566,Canton,0
423567,Mathevet,1
423568,Bulpitt,0
423569,Slidders,0
423570,Mechan,0
423571,Norquoy,0
423572,Marland,0
423573,Brede,0
423574,Nodin,1
423575,De Gregario,1
423576,Hue,0
423577,Springford,0
423578,Mungan,0
423579,Curror,0
423580,Wind,0
423581,Gumme,0
423582,Buchan,1
423583,Kauschke,0
423584,Mabbs,0
423585,Wellington,1
423586,Stobbie,0
423587,Tremberth,0
423588,Mountcastle,0
423589,Mosco,0
423590,Ferrea,0
423591,Bowering,1
423592,Mc Carrick,1
423593,Tejero,0
423594,Arlet,0
423595,Juorio,0
423596,Sigg,0
423597,Zecchinii,0
423598,Hankins,0
423599,Hansod,0
423600,Worling,0
423601,McAndrew,0
423602,Arkwright,1
423603,Batcheldor,0
423604,Jilliss,0
423605,Dumpleton,0
423606,Renvoise,1
423607,MacDonogh,1
423608,Pinson,0
423609,Leasor,0
423610,Keggins,1
423611,Pelosi,1
423612,Domel,0
423613,Gowland,1
423614,Assad,1
423615,Gendrich,0
423616,Stannett,0
423617,Ridgeway,0
423618,Gluyus,0
423619,Corking,0
423620,Ferminger,1
423621,Zywicki,0
423622,Bielfelt,0
423623,Swyn,1
423624,Gerrard,1
423625,Sabati,0
423626,Hucker,0
423627,Malyan,0
423628,Lisamore,1
423629,Slimme,0
423630,Macey,0
423631,Clew,0
423632,Pettett,0
423633,Blees,0
423634,Atyeo,0
423635,Fatharly,0
423636,Leebetter,1
423637,Piggrem,0
423638,Humphrey,0
423639,Trengove,1
423640,Fieldhouse,0
423641,De Blasio,0
423642,Henmarsh,0
423643,Drife,0
423644,Depport,0
423645,Simioli,0
423646,Jelley,0
423647,Keijser,1
423648,Alder,0
423649,Cowdrey,0
423650,Realff,0
423651,Nix,0
423652,Rottenbury,0
423653,Colten,0
423654,Tumasian,0
423655,Hallett,0
423656,Mowsdill,0
423657,Brede,0
423658,Carrivick,0
423659,Gillum,0
423660,Willimot,0
423661,Bartlam,0
423662,Theml,0
423663,Furphy,0
423664,Mackstead,0
423665,Ekkel,0
423666,Wrathmell,0
423667,Maffini,0
423668,Baty,0
423669,Burnside,0
423670,Tohill,0
423671,Crippin,0
423672,Triggs,0
423673,Laborda,0
423674,Brameld,0
423675,Dugget,0
423676,Borel,1
423677,Burling,0
423678,Elstub,0
423679,Bullard,0
423680,Creeghan,0
423681,Rippingale,0
423682,VanBrugh,0
423683,Ambrosi,0
423684,Brader,0
423685,Bezants,0
423686,Beddall,0
423687,Cappleman,0
423688,Dautry,0
423689,Monnoyer,1
423690,Cronin,0
423691,Cormode,0
423692,Laver,0
423693,Heinert,0
423694,Magwood,0
423695,Banford,0
423696,Burkin,0
423697,McCullock,0
423698,Smartman,0
423699,Guite,1
423700,Chevalier,1
423701,Daintry,1
423702,Longdon,0
423703,Symmers,1
423704,O'Loughlin,0
423705,Stansell,0
423706,O'Neal,0
423707,Whiston,0
423708,Stronough,0
423709,Oldrey,0
423710,Didball,1
423711,Spykings,1
423712,Woodruffe,0
423713,Shalcras,0
423714,Caddock,0
423715,Bartrap,0
423716,Burvill,0
423717,Keysall,0
423718,O'Giany,0
423719,Mc Trusty,1
423720,Vaillant,0
423721,Kale,0
423722,Quarrington,0
423723,Spendlove,0
423724,Binney,0
423725,Franceschielli,0
423726,Shanks,0
423727,Petzold,1
423728,Whitton,0
423729,Mettrick,0
423730,Simonsen,0
423731,Mattys,0
423732,Hamblin,1
423733,Hurdle,0
423734,Waugh,0
423735,Kreber,0
423736,Revely,0
423737,Aylin,0
423738,Folini,1
423739,Rappport,0
423740,Abramin,0
423741,Knoble,1
423742,Forber,0
423743,Goodlip,0
423744,Million,1
423745,Tew,1
423746,Ram,0
423747,Hulke,0
423748,Beane,0
423749,Skyrm,0
423750,Hundey,0
423751,Leist,0
423752,MacAfee,0
423753,Coller,1
423754,Kibard,1
423755,Glennie,1
423756,Ygou,0
423757,Yaxley,0
423758,Haseman,0
423759,Ortas,1
423760,Bollam,1
423761,Benning,0
423762,Kaasmann,1
423763,Schlagh,0
423764,Bister,0
423765,Dymock,0
423766,Gomersall,1
423767,Fritter,0
423768,Constanza,0
423769,Kasper,1
423770,Eagling,0
423771,Semour,0
423772,Gale,1
423773,Felton,0
423774,Arias,1
423775,O' Gara,0
423776,Mowles,0
423777,Geill,1
423778,Gozard,0
423779,Yesenev,0
423780,Eallis,0
423781,Franzettoini,0
423782,Worsall,0
423783,Banner,0
423784,Menilove,0
423785,Schutze,0
423786,Plumptre,0
423787,MacNeice,1
423788,Nickolls,0
423789,Telling,0
423790,Biasotti,0
423791,Gutman,0
423792,Gavini,0
423793,Filov,0
423794,Bampfield,0
423795,Hollingsbee,0
423796,Bracknall,0
423797,Harrell,0
423798,Deex,1
423799,Michelet,0
423800,Mattocks,0
423801,Antonelli,0
423802,Hucker,0
423803,Lattey,0
423804,Corden,0
423805,Segrott,0
423806,Sultana,0
423807,Dodds,1
423808,Dollin,0
423809,Braunroth,0
423810,Elves,0
423811,O'Giany,0
423812,Rosetti,1
423813,McFaell,1
423814,Munday,0
423815,Levinge,0
423816,Berndtsson,1
423817,Dedden,0
423818,Butterly,0
423819,Braney,0
423820,Cominetti,0
423821,Frapwell,1
423822,Tixier,1
423823,Dametti,1
423824,Alexsandrowicz,0
423825,Kilby,1
423826,Leese,1
423827,Wherry,0
423828,Cotesford,0
423829,Meehan,0
423830,Edgeon,0
423831,Sampey,0
423832,Jeduch,0
423833,MacCarrane,0
423834,Jaqueme,1
423835,Broddle,0
423836,Gisbey,0
423837,Perell,0
423838,Eddis,0
423839,Blundin,0
423840,Anderbrugge,1
423841,Bollum,0
423842,Burrel,0
423843,Napthine,1
423844,Bratch,0
423845,Roskell,0
423846,Sperrett,1
423847,Worthington,0
423848,Benedite,0
423849,Chadderton,1
423850,Loren,0
423851,Hadlington,0
423852,Van Leeuwen,1
423853,Ping,0
423854,McKinstry,0
423855,Kindread,0
423856,Dakers,1
423857,Hedger,1
423858,Cringle,1
423859,Joutapavicius,0
423860,Veare,1
423861,Lippard,1
423862,Grasha,1
423863,Lamberts,0
423864,Warlaw,0
423865,Adamovitz,1
423866,Arnholz,1
423867,Dommersen,0
423868,O'Sculley,0
423869,Comiam,0
423870,Empleton,0
423871,Eric,0
423872,Feaviour,0
423873,Petti,1
423874,Hanlon,0
423875,Anthonsen,0
423876,Hegge,0
423877,Coulthart,0
423878,Bendon,1
423879,Dumini,1
423880,Peepall,0
423881,Frizzell,0
423882,Tathacott,0
423883,Van den Dael,0
423884,Gateman,0
423885,Wittman,0
423886,Napoleon,0
423887,Quincey,0
423888,Chesterman,0
423889,Mordanti,1
423890,Dole,1
423891,Gosselin,0
423892,Wickerson,0
423893,Tunnick,0
423894,Druce,1
423895,Delatour,0
423896,Mardlin,0
423897,Keats,0
423898,Kinsett,0
423899,Hurst,0
423900,Du Plantier,1
423901,Vasyuchov,0
423902,Chasney,0
423903,Belshaw,0
423904,Duncan,0
423905,Hofner,0
423906,Hugett,0
423907,Chastan,1
423908,MacDonald,0
423909,Le Prevost,0
423910,Pugsley,0
423911,McGaugan,0
423912,Dowdney,0
423913,Catanheira,0
423914,Galvin,0
423915,Kennifick,1
423916,Beauchamp,0
423917,Ottey,0
423918,O' Gara,0
423919,Alldis,0
423920,Leyban,0
423921,Askey,1
423922,Blowin,1
423923,Daltry,0
423924,Faier,0
423925,Knagges,0
423926,Munnery,1
423927,Fanti,1
423928,McLucas,1
423929,Davidofski,0
423930,Stranger,0
423931,Royal,0
423932,Overton,0
423933,Rapson,1
423934,Lethlay,0
423935,Dormon,0
423936,Kierans,0
423937,Cloke,1
423938,Roggeman,0
423939,Hanes,0
423940,Ganford,0
423941,Sinisbury,0
423942,Antonijevic,0
423943,Laver,0
423944,Tisor,1
423945,Jarrold,0
423946,Sigg,0
423947,Desport,1
423948,Ponder,0
